User_ID,Name,Age,Gender,Country,Subscription_Plan,Favorite_Genre,Device,Viewing_Hours_Per_Week
1446,Vihaan,50,Male,Australia,Premium,Action,Mobile,40
1447,Ananya,24,Female,Canada,Standard,Sci-Fi,Laptop,39
1448,Aarav,29,Female,UK,Standard,Comedy,Mobile,19
1449,Aarav,33,Female,India,Standard,Drama,Laptop,46
1450,Ananya,33,Female,UK,Basic,Romance,Laptop,15
1451,Arjun,53,Male,India,Premium,Romance,Laptop,32
1452,Ananya,30,Female,USA,Standard,Comedy,Laptop,49
1453,Aarav,24,Female,Canada,Standard,Comedy,TV,21
1454,Aarav,53,Male,USA,Premium,Romance,Laptop,1
1455,Neha,26,Male,USA,Premium,Comedy,Mobile,6
1456,Isha,49,Female,India,Premium,Romance,Mobile,27
1457,Vihaan,28,Male,UK,Basic,Sci-Fi,Mobile,23
1458,Ananya,25,Female,Australia,Premium,Comedy,Mobile,47
1459,Vihaan,50,Male,India,Basic,Sci-Fi,TV,31
1460,Ananya,40,Male,Australia,Standard,Sci-Fi,Tablet,12
1461,Rohan,42,Female,USA,Basic,Comedy,Tablet,21
1462,Aarav,25,Male,Australia,Premium,Romance,Laptop,2
1463,Isha,39,Female,UK,Basic,Thriller,Laptop,5
1464,Neha,21,Male,India,Premium,Romance,Mobile,9
1465,Isha,57,Female,UK,Basic,Action,Mobile,20
1466,Isha,20,Male,UK,Standard,Comedy,Tablet,46
1467,Isha,46,Male,India,Basic,Drama,Tablet,18
1468,Vihaan,58,Male,UK,Standard,Comedy,Mobile,22
1469,Ananya,46,Male,Canada,Premium,Action,Laptop,8
1470,Kabir,51,Male,Canada,Standard,Sci-Fi,TV,34
1471,Rohan,51,Female,Canada,Premium,Drama,TV,9
1472,Siya,45,Male,Australia,Premium,Drama,Tablet,7
1473,Isha,30,Female,UK,Standard,Romance,Tablet,30
1474,Arjun,32,Female,India,Standard,Thriller,Tablet,18
1475,Vihaan,40,Female,India,Basic,Romance,TV,27
1476,Neha,43,Male,Australia,Basic,Drama,TV,16
1477,Siya,21,Female,India,Standard,Drama,Mobile,21
1478,Kabir,43,Male,Canada,Standard,Thriller,Laptop,5
1479,Arjun,57,Female,UK,Standard,Comedy,Tablet,29
1480,Kabir,26,Female,India,Standard,Thriller,Mobile,47
1481,Siya,22,Female,India,Premium,Sci-Fi,TV,37
1482,Isha,49,Female,USA,Standard,Romance,Mobile,43
1483,Arjun,37,Female,USA,Standard,Comedy,TV,22
1484,Kabir,28,Male,USA,Standard,Romance,Laptop,14
1485,Neha,32,Female,UK,Standard,Thriller,TV,19
1486,Ananya,49,Female,Canada,Premium,Comedy,Mobile,35
1487,Aarav,45,Male,Canada,Basic,Thriller,Laptop,24
1488,Ananya,39,Male,Canada,Basic,Sci-Fi,TV,42
1489,Siya,58,Male,UK,Basic,Action,Tablet,6
1490,Vihaan,34,Female,UK,Basic,Drama,TV,3
1491,Aarav,43,Female,USA,Basic,Comedy,Laptop,34
1492,Rohan,24,Female,India,Premium,Drama,Mobile,45
1493,Neha,59,Female,Australia,Basic,Action,Laptop,2
1494,Rohan,43,Female,Australia,Premium,Comedy,Mobile,15
1495,Arjun,42,Female,India,Premium,Drama,TV,37
1496,Aarav,27,Male,USA,Basic,Drama,TV,15
1497,Rohan,36,Male,India,Basic,Comedy,Laptop,32
1498,Rohan,28,Female,India,Basic,Drama,Tablet,21
1499,Kabir,30,Female,Australia,Standard,Drama,TV,17
1500,Ananya,25,Female,USA,Premium,Comedy,Tablet,34
1501,Kabir,57,Female,,Basic,Drama,Tablet,32
1502,Aarav,21,Female,Australia,Standard,Drama,Laptop,47
1503,Aarav,48,Male,UK,Premium,Romance,TV,23
1504,Siya,45,Male,USA,Standard,Sci-Fi,Tablet,35
1505,Kabir,28,Female,India,Standard,Romance,TV,37
1506,Priya,18,Male,Canada,Basic,Action,Mobile,43
1507,Ananya,55,Female,Canada,Premium,Romance,Tablet,41
1508,Aarav,41,Female,USA,Standard,Romance,Laptop,37
1509,Siya,48,Female,Canada,Premium,Action,Laptop,33
1510,Kabir,58,Male,UK,Basic,Drama,Tablet,25
1511,Ananya,43,Male,Canada,Premium,Drama,TV,46
1512,Kabir,22,Female,USA,Standard,Romance,Mobile,37
1513,Rohan,37,Male,USA,Standard,Action,Mobile,40
1514,Siya,58,Male,UK,Premium,Drama,Laptop,21
1515,Ananya,28,Female,Canada,Standard,Thriller,Laptop,46
1516,Isha,50,Male,Canada,Standard,Comedy,TV,48
1517,Arjun,55,Male,India,Standard,Comedy,Laptop,38
1518,Arjun,44,Female,Australia,Basic,Sci-Fi,TV,40
1519,Ananya,51,Female,USA,Basic,Comedy,Tablet,34
1520,Kabir,32,Male,India,Standard,Romance,Mobile,19
1521,Siya,49,Female,USA,Premium,Comedy,Tablet,27
1522,Arjun,38,Male,India,Basic,Comedy,Laptop,9
1523,Siya,22,Female,Australia,Premium,Thriller,Mobile,5
1524,Arjun,23,Female,India,Standard,Drama,Mobile,5
1525,Rohan,55,Female,USA,Standard,Thriller,Tablet,25
1526,Kabir,39,Female,Canada,Premium,Romance,TV,26
1527,Rohan,35,Male,USA,Basic,Comedy,Mobile,19
1528,Arjun,31,Female,UK,Premium,Drama,TV,30
1529,Isha,27,Female,UK,Premium,Sci-Fi,Tablet,36
1530,Isha,30,Female,UK,Standard,Sci-Fi,Tablet,48
1531,Rohan,48,Male,UK,Basic,Comedy,TV,48
1532,Isha,47,Male,Australia,Premium,Comedy,Tablet,16
1533,Arjun,20,Female,Canada,Basic,Sci-Fi,Mobile,7
1534,Ananya,47,Female,Canada,Standard,Sci-Fi,Tablet,18
1535,Rohan,23,Female,USA,Basic,Romance,Tablet,21
1536,Vihaan,46,Female,India,Standard,Comedy,Mobile,31
1537,Kabir,25,Female,USA,Basic,Sci-Fi,TV,1
1538,Isha,50,Female,USA,Premium,Action,Tablet,3
1539,Isha,34,Male,USA,Standard,Sci-Fi,TV,31
1540,Aarav,28,Female,USA,Premium,Drama,Mobile,25
1541,Priya,30,Female,Canada,Standard,Drama,TV,8
1542,Rohan,28,Female,India,Basic,Action,TV,1
1543,Neha,48,Female,USA,Basic,Romance,Laptop,7
1544,Isha,45,Female,Canada,Standard,Comedy,Laptop,7
1545,Kabir,23,Female,USA,Standard,Comedy,Tablet,8
1546,Vihaan,58,Male,UK,Standard,Sci-Fi,Laptop,19
1547,Isha,33,Male,USA,Basic,Drama,Laptop,17
1548,Vihaan,21,Male,USA,Standard,Romance,Laptop,11
1549,Arjun,52,Male,Australia,Standard,Romance,TV,47
1550,Arjun,43,Male,UK,Premium,Romance,TV,41
1551,Priya,29,Male,India,Standard,Sci-Fi,Laptop,49
1552,Ananya,28,Female,USA,Premium,Comedy,Mobile,11
1553,Neha,54,Female,India,Premium,Romance,Laptop,38
1554,Aarav,42,Female,UK,Premium,Sci-Fi,Mobile,41
1555,Priya,35,Female,USA,Basic,Sci-Fi,TV,2
1556,Siya,36,Female,Australia,Premium,Action,Mobile,4
1557,Aarav,40,Female,Canada,Standard,Thriller,TV,28
1558,Rohan,55,Male,Australia,Basic,Romance,Mobile,33
1559,Kabir,35,Female,Australia,Basic,Thriller,TV,11
1560,Siya,43,Male,Canada,Basic,Comedy,TV,3
1561,Siya,23,Male,Canada,Basic,Sci-Fi,Laptop,40
1562,Priya,21,Female,Canada,Basic,Romance,Tablet,5
1563,Ananya,46,Female,USA,Basic,Drama,Tablet,21
1564,Priya,51,Female,India,Basic,Comedy,TV,22
1565,Rohan,34,Female,India,Premium,Action,Laptop,37
1566,Isha,33,Female,Canada,Standard,Action,Tablet,11
1567,Isha,19,Female,Australia,Standard,Thriller,Tablet,44
1568,Ananya,51,Female,UK,Premium,Sci-Fi,Laptop,22
1569,Rohan,25,Male,Canada,Premium,Thriller,Laptop,41
1570,Ananya,30,Female,Australia,Basic,Drama,Tablet,13
1571,Vihaan,59,Female,Australia,Basic,Drama,Tablet,3
1572,Isha,25,Male,USA,Premium,Action,Mobile,13
1573,Siya,47,Female,USA,Basic,Romance,Mobile,28
1574,Neha,49,Female,India,Standard,Action,TV,11
1575,Kabir,53,Male,India,Standard,Action,Tablet,11
1576,Rohan,47,Female,UK,Basic,Drama,Laptop,21
1577,Aarav,18,Female,UK,Basic,Thriller,Laptop,21
1578,Ananya,56,Female,UK,Basic,Drama,Tablet,7
1579,Kabir,34,Female,UK,Standard,Sci-Fi,TV,17
1580,Aarav,37,Female,Australia,Basic,Drama,Laptop,48
1581,Kabir,41,Female,Australia,Premium,Drama,Tablet,14
1582,Neha,39,Male,India,Basic,Action,Tablet,33
1583,Aarav,46,Female,USA,Premium,Romance,TV,11
1584,Priya,39,Female,USA,Basic,Action,Tablet,13
1585,Arjun,26,Male,Canada,Basic,Comedy,Laptop,1
1586,Priya,54,Male,Australia,Standard,Drama,Mobile,34
1587,Isha,27,Female,UK,Premium,Drama,TV,9
1588,Arjun,53,Male,UK,Premium,Comedy,Tablet,13
1589,Priya,54,Female,Canada,Premium,Drama,TV,37
1590,Arjun,45,Female,USA,Standard,Drama,Tablet,30
1591,Arjun,45,Male,UK,Premium,Sci-Fi,Mobile,41
1592,Siya,59,Female,USA,Standard,Drama,TV,45
1593,Ananya,38,Female,Canada,Basic,Comedy,Tablet,37
1594,Ananya,41,Male,USA,Basic,Action,Mobile,47
1595,Siya,59,Male,USA,Premium,Drama,Laptop,7
1596,Kabir,57,Male,USA,Basic,Romance,Tablet,14
1597,Vihaan,19,Male,UK,Basic,Comedy,Mobile,48
1598,Kabir,25,Female,India,Premium,Thriller,Mobile,6
1599,Aarav,44,Male,Australia,Basic,Sci-Fi,TV,34
1600,Aarav,39,Male,USA,Premium,Comedy,Tablet,16
1601,Arjun,54,Male,,Premium,Action,Laptop,37
1602,Priya,44,Male,USA,Basic,Comedy,Tablet,36
1603,Priya,46,Male,India,Basic,Thriller,Mobile,46
1604,Ananya,20,Female,Canada,Basic,Sci-Fi,Laptop,6
1605,Rohan,30,Male,UK,Basic,Romance,Mobile,8
1606,Kabir,27,Female,India,Basic,Thriller,TV,24
1607,Isha,53,Male,USA,Standard,Comedy,Tablet,3
1608,Neha,26,Male,India,Basic,Thriller,Mobile,4
1609,Priya,44,Male,India,Standard,Comedy,Mobile,32
1610,Neha,51,Male,India,Premium,Romance,Tablet,1
1611,Arjun,18,Male,Canada,Basic,Romance,Laptop,34
1612,Neha,49,Male,Australia,Basic,Action,Mobile,45
1613,Isha,42,Male,UK,Basic,Romance,Tablet,9
1614,Siya,46,Male,Canada,Premium,Drama,TV,12
1615,Isha,24,Female,Canada,Standard,Thriller,TV,10
1616,Neha,20,Male,Australia,Standard,Thriller,Tablet,10
1617,Isha,37,Female,Canada,Basic,Comedy,Mobile,44
1618,Vihaan,37,Male,India,Basic,Romance,Tablet,48
1619,Arjun,47,Female,India,Basic,Action,Tablet,23
1620,Kabir,52,Male,USA,Basic,Action,Mobile,6
1621,Siya,52,Male,Canada,Premium,Action,Laptop,24
1622,Priya,56,Male,USA,Basic,Sci-Fi,Laptop,24
1623,Aarav,44,Female,UK,Premium,Drama,TV,21
1624,Kabir,43,Female,India,Basic,Romance,Laptop,42
1625,Aarav,31,Female,UK,Standard,Action,Tablet,31
1626,Arjun,34,Female,Australia,Standard,Drama,Mobile,47
1627,Siya,35,Male,India,Basic,Thriller,TV,41
1628,Ananya,46,Male,UK,Basic,Comedy,Laptop,30
1629,Priya,37,Male,Australia,Premium,Romance,Tablet,34
1630,Vihaan,44,Female,UK,Basic,Romance,TV,18
1631,Ananya,35,Male,Australia,Basic,Sci-Fi,Mobile,12
1632,Arjun,21,Female,Australia,Basic,Thriller,Laptop,35
1633,Kabir,18,Female,India,Standard,Romance,Tablet,7
1634,Vihaan,18,Female,USA,Premium,Sci-Fi,Mobile,41
1635,Isha,43,Female,Australia,Standard,Sci-Fi,Tablet,40
1636,Neha,37,Female,Australia,Premium,Sci-Fi,Tablet,25
1637,Vihaan,40,Male,India,Standard,Romance,Tablet,6
1638,Arjun,27,Female,USA,Basic,Romance,Mobile,1
1639,Rohan,28,Female,Canada,Standard,Romance,TV,46
1640,Neha,58,Male,Canada,Standard,Drama,Tablet,16
1641,Aarav,58,Female,USA,Premium,Sci-Fi,TV,48
1642,Priya,22,Female,UK,Premium,Drama,TV,4
1643,Aarav,18,Male,India,Standard,Comedy,Laptop,29
1644,Vihaan,34,Male,USA,Premium,Romance,Laptop,38
1645,Aarav,39,Male,Canada,Premium,Thriller,TV,47
1646,Arjun,51,Female,Australia,Premium,Action,Laptop,28
1647,Isha,58,Male,Canada,Premium,Comedy,Laptop,22
1648,Kabir,46,Male,Australia,Premium,Action,TV,8
1649,Priya,21,Male,India,Standard,Action,Mobile,32
1650,Aarav,22,Female,Australia,Premium,Romance,Laptop,33
1651,Aarav,28,Male,USA,Basic,Thriller,Laptop,13
1652,Vihaan,38,Female,Australia,Standard,Action,Mobile,27
1653,Kabir,52,Female,UK,Standard,Sci-Fi,Mobile,18
1654,Ananya,29,Male,USA,Standard,Action,Mobile,18
1655,Aarav,43,Female,India,Premium,Comedy,TV,13
1656,Arjun,36,Female,USA,Basic,Thriller,Mobile,22
1657,Rohan,24,Male,UK,Premium,Thriller,TV,14
1658,Priya,24,Female,India,Standard,Action,Tablet,11
1659,Aarav,43,Male,Canada,Standard,Thriller,Tablet,39
1660,Arjun,57,Female,UK,Standard,Comedy,Mobile,22
1661,Arjun,22,Female,India,Standard,Comedy,Mobile,36
1662,Priya,38,Male,Australia,Premium,Comedy,Tablet,17
1663,Ananya,31,Male,USA,Basic,Sci-Fi,TV,32
1664,Arjun,21,Female,India,Basic,Romance,TV,14
1665,Rohan,40,Female,USA,Standard,Action,Mobile,42
1666,Arjun,59,Male,Australia,Basic,Thriller,Mobile,29
1667,Arjun,37,Female,India,Standard,Comedy,Mobile,6
1668,Arjun,32,Female,Canada,Standard,Action,Tablet,4
1669,Isha,46,Female,UK,Basic,Action,Laptop,11
1670,Isha,25,Female,India,Standard,Romance,Mobile,45
1671,Ananya,58,Male,Australia,Basic,Sci-Fi,TV,40
1672,Aarav,36,Male,India,Standard,Thriller,Laptop,10
1673,Arjun,56,Male,USA,Basic,Sci-Fi,TV,28
1674,Kabir,45,Male,India,Standard,Thriller,Laptop,11
1675,Aarav,44,Male,Canada,Basic,Comedy,Tablet,35
1676,Ananya,21,Male,India,Standard,Comedy,Laptop,15
1677,Siya,32,Female,UK,Standard,Action,TV,8
1678,Aarav,52,Male,India,Standard,Thriller,Laptop,20
1679,Aarav,54,Female,USA,Basic,Thriller,Tablet,21
1680,Neha,18,Female,India,Premium,Sci-Fi,TV,1
1681,Vihaan,20,Female,Canada,Standard,Comedy,Mobile,29
1682,Neha,41,Male,Australia,Standard,Drama,Laptop,24
1683,Rohan,44,Female,India,Basic,Action,TV,30
1684,Isha,57,Male,India,Standard,Thriller,Laptop,40
1685,Isha,53,Female,UK,Standard,Romance,Tablet,35
1686,Vihaan,51,Female,Canada,Standard,Romance,TV,33
1687,Priya,46,Male,Australia,Standard,Drama,Mobile,20
1688,Priya,41,Female,USA,Premium,Comedy,Mobile,16
1689,Ananya,41,Female,India,Premium,Comedy,Laptop,9
1690,Vihaan,59,Female,Australia,Standard,Comedy,Tablet,31
1691,Aarav,21,Female,USA,Standard,Sci-Fi,Tablet,17
1692,Priya,20,Male,Canada,Standard,Romance,Laptop,31
1693,Arjun,51,Female,Canada,Premium,Comedy,TV,48
1694,Kabir,40,Female,Australia,Premium,Romance,TV,23
1695,Aarav,40,Male,USA,Basic,Drama,Laptop,6
1696,Rohan,22,Female,Canada,Basic,Action,TV,30
1697,Arjun,48,Female,Australia,Standard,Sci-Fi,TV,7
1698,Arjun,58,Female,Canada,Standard,Thriller,TV,48
1699,Vihaan,23,Female,Canada,Premium,Drama,Laptop,40
1700,Ananya,54,Male,Canada,Standard,Romance,Mobile,42
1701,Rohan,27,Female,,Standard,Drama,Tablet,46
1702,Priya,57,Male,USA,Premium,Thriller,Mobile,11
1703,Vihaan,24,Female,Australia,Premium,Sci-Fi,TV,34
1704,Priya,56,Female,Australia,Premium,Action,Laptop,12
1705,Vihaan,55,Female,USA,Premium,Thriller,Tablet,45
1706,Vihaan,38,Male,USA,Basic,Sci-Fi,TV,47
1707,Vihaan,37,Female,USA,Premium,Romance,Tablet,27
1708,Ananya,20,Female,USA,Premium,Thriller,Tablet,12
1709,Vihaan,39,Male,India,Standard,Drama,Mobile,13
1710,Siya,21,Male,Australia,Standard,Comedy,TV,8
1711,Kabir,45,Male,India,Standard,Drama,Tablet,16
1712,Priya,29,Male,Canada,Basic,Romance,Mobile,29
1713,Aarav,55,Female,Canada,Premium,Action,Laptop,35
1714,Neha,53,Female,Australia,Premium,Thriller,Tablet,29
1715,Rohan,58,Female,Canada,Basic,Action,TV,31
1716,Isha,22,Female,USA,Premium,Romance,Laptop,13
1717,Ananya,30,Male,India,Standard,Thriller,Tablet,12
1718,Aarav,40,Female,USA,Basic,Sci-Fi,Tablet,2
1719,Arjun,47,Female,Canada,Premium,Sci-Fi,TV,33
1720,Siya,54,Female,India,Basic,Drama,Tablet,8
1721,Isha,42,Female,USA,Basic,Drama,TV,41
1722,Neha,44,Male,Australia,Premium,Romance,TV,40
1723,Aarav,31,Female,USA,Standard,Sci-Fi,TV,49
1724,Isha,53,Female,Canada,Premium,Thriller,TV,41
1725,Aarav,56,Female,India,Premium,Sci-Fi,Tablet,32
1726,Siya,33,Male,Australia,Standard,Drama,Laptop,38
1727,Neha,39,Male,India,Premium,Romance,Laptop,28
1728,Arjun,38,Female,Australia,Premium,Sci-Fi,Mobile,15
1729,Vihaan,38,Female,India,Premium,Romance,TV,23
1730,Priya,25,Female,Canada,Basic,Sci-Fi,Tablet,24
1731,Arjun,33,Male,Australia,Basic,Action,Tablet,13
1732,Vihaan,48,Female,UK,Basic,Sci-Fi,Mobile,21
1733,Ananya,59,Female,India,Premium,Drama,Laptop,12
1734,Kabir,27,Female,India,Standard,Thriller,Tablet,13
1735,Rohan,49,Male,USA,Basic,Drama,Mobile,39
1736,Rohan,51,Female,Australia,Standard,Drama,Laptop,23
1737,Priya,26,Female,UK,Premium,Drama,Tablet,46
1738,Neha,34,Male,Canada,Basic,Romance,TV,43
1739,Siya,28,Male,USA,Premium,Comedy,Mobile,28
1740,Neha,49,Female,UK,Standard,Comedy,Tablet,14
1741,Siya,27,Male,Australia,Basic,Action,Mobile,17
1742,Neha,39,Female,UK,Basic,Drama,Mobile,24
1743,Kabir,34,Male,India,Basic,Comedy,Mobile,34
1744,Ananya,21,Male,India,Basic,Action,TV,48
1745,Ananya,42,Female,USA,Standard,Romance,Laptop,22
1746,Vihaan,38,Female,Australia,Basic,Drama,Laptop,10
1747,Isha,54,Female,Australia,Premium,Thriller,Tablet,8
1748,Ananya,55,Male,UK,Basic,Romance,TV,21
1749,Ananya,18,Female,USA,Standard,Action,Laptop,37
1750,Arjun,42,Female,Australia,Basic,Romance,Tablet,7
1751,Arjun,53,Female,India,Standard,Thriller,Tablet,26
1752,Vihaan,34,Female,UK,Standard,Romance,Mobile,13
1753,Isha,58,Female,Canada,Premium,Action,TV,16
1754,Priya,41,Male,India,Basic,Thriller,Laptop,30
1755,Arjun,19,Female,USA,Basic,Thriller,TV,31
1756,Priya,57,Female,Australia,Basic,Romance,TV,5
1757,Aarav,32,Male,India,Premium,Thriller,Laptop,32
1758,Arjun,49,Female,Canada,Premium,Romance,Laptop,16
1759,Kabir,56,Female,Canada,Standard,Drama,TV,47
1760,Isha,23,Female,USA,Standard,Thriller,Tablet,9
1761,Vihaan,18,Female,India,Standard,Romance,TV,22
1762,Aarav,40,Female,UK,Premium,Drama,Laptop,44
1763,Isha,56,Male,India,Premium,Thriller,TV,40
1764,Kabir,34,Male,Canada,Premium,Drama,Laptop,45
1765,Isha,51,Male,USA,Standard,Sci-Fi,Tablet,37
1766,Kabir,58,Female,USA,Premium,Thriller,TV,14
1767,Kabir,46,Male,UK,Standard,Sci-Fi,Tablet,16
1768,Priya,26,Female,USA,Standard,Action,TV,43
1769,Neha,30,Female,USA,Basic,Action,TV,20
1770,Aarav,23,Female,USA,Basic,Romance,Laptop,44
1771,Isha,23,Male,USA,Basic,Comedy,Mobile,15
1772,Siya,37,Male,USA,Standard,Sci-Fi,Laptop,44
1773,Aarav,20,Male,Canada,Basic,Sci-Fi,TV,26
1774,Neha,34,Female,India,Basic,Action,Mobile,9
1775,Aarav,29,Male,Australia,Basic,Sci-Fi,Mobile,1
1776,Ananya,18,Female,USA,Premium,Comedy,Tablet,35
1777,Siya,34,Male,Australia,Standard,Drama,TV,44
1778,Neha,20,Male,Australia,Basic,Drama,Laptop,20
1779,Priya,43,Female,Canada,Premium,Comedy,Mobile,45
1780,Isha,32,Female,USA,Premium,Sci-Fi,Mobile,6
1781,Rohan,53,Male,Australia,Premium,Sci-Fi,Laptop,42
1782,Neha,49,Male,USA,Basic,Sci-Fi,Laptop,10
1783,Vihaan,49,Male,UK,Premium,Romance,Mobile,48
1784,Isha,21,Female,UK,Standard,Thriller,Laptop,33
1785,Neha,35,Female,UK,Premium,Comedy,Tablet,16
1786,Ananya,36,Male,Australia,Premium,Comedy,Mobile,36
1787,Rohan,52,Male,UK,Premium,Comedy,Tablet,6
1788,Ananya,57,Female,Canada,Premium,Comedy,TV,19
1789,Rohan,31,Male,Canada,Standard,Comedy,Tablet,31
1790,Vihaan,50,Female,Australia,Basic,Sci-Fi,Laptop,2
1791,Isha,31,Female,USA,Standard,Romance,Mobile,18
1792,Priya,51,Female,India,Standard,Action,Tablet,42
1793,Ananya,21,Female,USA,Basic,Sci-Fi,Laptop,28
1794,Ananya,41,Female,USA,Premium,Sci-Fi,Laptop,4
1795,Kabir,46,Female,USA,Basic,Thriller,Tablet,1
1796,Rohan,36,Male,USA,Basic,Action,Mobile,47
1797,Arjun,23,Female,India,Standard,Comedy,Tablet,42
1798,Isha,50,Female,UK,Basic,Action,TV,16
1799,Rohan,57,Male,USA,Premium,Romance,Tablet,45
1800,Kabir,36,Female,Canada,Standard,Drama,Tablet,47
1801,Aarav,18,Male,,Premium,Sci-Fi,Mobile,2
1802,Rohan,22,Female,Australia,Standard,Action,Tablet,36
1803,Priya,44,Male,Canada,Premium,Thriller,Laptop,1
1804,Isha,33,Male,USA,Basic,Romance,Mobile,39
1805,Kabir,23,Female,India,Basic,Drama,Laptop,23
1806,Aarav,57,Female,UK,Basic,Romance,Mobile,26
1807,Siya,30,Female,Australia,Premium,Comedy,TV,11
1808,Kabir,52,Female,UK,Standard,Drama,TV,42
1809,Siya,36,Male,India,Standard,Thriller,TV,1
1810,Isha,29,Male,Australia,Standard,Drama,Tablet,11
1811,Ananya,33,Male,UK,Basic,Thriller,TV,24
1812,Kabir,27,Female,India,Premium,Comedy,Mobile,10
1813,Vihaan,42,Male,UK,Standard,Thriller,TV,14
1814,Siya,37,Female,USA,Premium,Romance,Mobile,14
1815,Priya,48,Female,India,Standard,Action,Laptop,7
1816,Vihaan,21,Male,UK,Basic,Romance,Tablet,23
1817,Neha,40,Female,USA,Premium,Sci-Fi,Laptop,43
1818,Neha,19,Male,USA,Standard,Romance,Laptop,22
1819,Aarav,39,Female,India,Standard,Drama,TV,36
1820,Ananya,54,Male,Canada,Standard,Comedy,TV,27
1821,Isha,25,Female,Australia,Standard,Sci-Fi,TV,2
1822,Kabir,24,Male,India,Basic,Sci-Fi,Laptop,39
1823,Arjun,31,Male,USA,Standard,Sci-Fi,Tablet,46
1824,Priya,20,Female,USA,Standard,Action,Tablet,19
1825,Siya,33,Female,India,Basic,Thriller,Laptop,7
1826,Isha,36,Male,Canada,Standard,Drama,Tablet,12
1827,Vihaan,35,Female,Australia,Premium,Comedy,Laptop,3
1828,Neha,33,Female,UK,Premium,Action,Laptop,47
1829,Priya,25,Female,India,Standard,Romance,Tablet,5
1830,Arjun,50,Male,Australia,Basic,Comedy,Mobile,8
1831,Kabir,29,Male,Australia,Basic,Sci-Fi,Mobile,14
1832,Aarav,28,Female,USA,Basic,Comedy,TV,36
1833,Arjun,22,Female,UK,Standard,Comedy,Tablet,7
1834,Priya,44,Male,India,Standard,Romance,TV,7
1835,Arjun,29,Female,USA,Premium,Thriller,Laptop,46
1836,Priya,34,Male,USA,Basic,Drama,Mobile,32
1837,Priya,23,Female,Canada,Standard,Sci-Fi,Tablet,8
1838,Rohan,50,Female,Australia,Standard,Thriller,Tablet,12
1839,Siya,22,Female,India,Standard,Action,Tablet,10
1840,Neha,45,Male,India,Basic,Sci-Fi,Mobile,14
1841,Rohan,31,Male,India,Basic,Drama,TV,9
1842,Kabir,22,Male,USA,Premium,Action,Mobile,38
1843,Rohan,50,Male,Canada,Basic,Romance,TV,30
1844,Ananya,58,Female,UK,Standard,Thriller,Laptop,5
1845,Ananya,36,Female,USA,Premium,Sci-Fi,Laptop,1
1846,Neha,39,Male,UK,Basic,Comedy,TV,1
1847,Arjun,22,Female,Canada,Basic,Drama,Laptop,20
1848,Siya,19,Female,Australia,Basic,Sci-Fi,Laptop,49
1849,Neha,47,Male,India,Basic,Comedy,Tablet,11
1850,Priya,56,Female,UK,Standard,Sci-Fi,Tablet,26
1851,Vihaan,21,Female,USA,Basic,Action,Mobile,44
1852,Siya,50,Male,UK,Standard,Comedy,Mobile,3
1853,Siya,30,Female,Australia,Standard,Comedy,Mobile,6
1854,Priya,37,Female,India,Standard,Sci-Fi,Tablet,43
1855,Priya,24,Female,UK,Premium,Romance,Mobile,45
1856,Aarav,32,Male,Australia,Standard,Romance,Mobile,11
1857,Neha,40,Male,USA,Basic,Thriller,Tablet,8
1858,Priya,31,Female,Canada,Premium,Action,TV,29
1859,Ananya,40,Female,USA,Basic,Romance,Tablet,10
1860,Kabir,36,Female,India,Standard,Sci-Fi,TV,34
1861,Vihaan,46,Male,USA,Basic,Romance,Tablet,24
1862,Neha,37,Male,USA,Premium,Thriller,Mobile,46
1863,Isha,46,Male,USA,Premium,Drama,Laptop,48
1864,Ananya,41,Female,USA,Basic,Thriller,Laptop,17
1865,Arjun,35,Female,India,Basic,Comedy,TV,32
1866,Priya,27,Female,Australia,Basic,Comedy,TV,11
1867,Isha,58,Female,UK,Premium,Romance,TV,34
1868,Priya,25,Female,Canada,Standard,Romance,Laptop,24
1869,Siya,43,Male,UK,Basic,Thriller,TV,5
1870,Ananya,46,Female,UK,Standard,Thriller,Tablet,29
1871,Siya,27,Female,Canada,Premium,Sci-Fi,Tablet,48
1872,Aarav,34,Female,India,Basic,Action,Laptop,48
1873,Siya,19,Male,Canada,Basic,Sci-Fi,Tablet,34
1874,Aarav,23,Female,India,Premium,Comedy,TV,16
1875,Aarav,22,Male,UK,Basic,Sci-Fi,Laptop,25
1876,Isha,45,Male,India,Standard,Thriller,TV,37
1877,Priya,58,Male,Australia,Premium,Sci-Fi,Tablet,8
1878,Arjun,22,Male,Canada,Premium,Drama,TV,29
1879,Siya,35,Male,Australia,Basic,Action,Laptop,46
1880,Ananya,43,Female,UK,Premium,Thriller,TV,25
1881,Aarav,37,Female,Canada,Basic,Romance,Tablet,42
1882,Priya,58,Male,UK,Basic,Sci-Fi,Mobile,23
1883,Vihaan,44,Male,Australia,Premium,Thriller,Laptop,34
1884,Neha,29,Male,UK,Basic,Romance,TV,3
1885,Isha,24,Female,Canada,Standard,Romance,Laptop,30
1886,Arjun,20,Female,Canada,Standard,Comedy,TV,34
1887,Rohan,27,Male,UK,Basic,Comedy,Mobile,32
1888,Isha,51,Female,Canada,Standard,Thriller,Tablet,29
1889,Vihaan,42,Female,Canada,Basic,Thriller,TV,9
1890,Neha,52,Male,UK,Standard,Drama,TV,2
1891,Vihaan,33,Male,Australia,Premium,Action,Mobile,39
1892,Siya,19,Female,Canada,Basic,Action,Laptop,7
